order_id,payment_sequential,payment_type,payment_installments,payment_value
c142c7ab64bc271555af4edbff4d53b8,1,credit_card,5,-274.24
cf71b9b6b7ed12d72f541b0420023f19,1,boleto,1,-90.93
e21677585042e206b003e3d9766064e0,1,credit_card,9,-95.21
8adb87b0bb81da96d28e6cfaa033a40d,1,credit_card,1,-89.17
61fa17b757ab7e6e7900e8ea76786e0d,3,voucher,1,-59.78
450b307a6465207415ab38df48d94073,1,credit_card,1,-68.01
b58cbfb87064005d62cb9fccbc720966,1,credit_card,8,-100.14
eed0820e183311e6ae0d016436318b19,1,credit_card,5,-200.16
6ad8c6d48181888c8e70e7d65b0508d7,1,credit_card,3,-161.9
b3f296816426c556cdf428974ffa9543,1,credit_card,2,-158.71
b7a13b515d99de69fe4db49507b7c1ec,1,credit_card,2,-105.66
aea5a3457f531f97bc2b4a7cccbc1275,1,credit_card,2,-125.93
03c6fd082fce47bdd5e0dc1f81a9626f,1,credit_card,3,-98.34
efe568f189941fe81ac5ca271f4d2943,1,credit_card,2,-104.08
0933defa4766a375397a4b9c9eaec017,1,credit_card,1,-102.35
824417a658c64fabf08b55e981b184fe,1,credit_card,1,-62.5
9885fff91f7c807525f8320e5292a3db,1,boleto,1,-156.67
ddc7c19ba9ea65183373ed66beabe356,1,credit_card,3,-38.14
417e44a3df3ce085aeafc1976354af8e,1,boleto,1,-73.2
f379762648ae96c1d04844ca3308df86,1,credit_card,7,-101.25
9da2b22e3f25c8310d5e5c36084a97ea,1,credit_card,3,-145.22
a61bafa3b59313a79ecd7be1ca2a2477,1,credit_card,6,-277.08
69eda667e556fbf004a1c26468e91d35,1,credit_card,4,-56.5
f2c78ae8a51c7fdd3c3f786f6dc49a6c,1,boleto,1,-31.72
5e3deee52f0090069220e1b64e531dee,1,credit_card,1,-162.63
a4696d525de3823f56b75195dce92da5,1,credit_card,2,-58.6
f75af398a39ffa0d9488c740a4b259cb,1,credit_card,3,-214.59
5cebddc9f18e00d1cdbc79c8b456a0d1,1,credit_card,1,-181.6
99316aecfb3e31190e43714f7643a49b,1,credit_card,1,-52.78
eb24356203f63304c71d81f2c841a02a,1,credit_card,3,-84.52
1a78873aa81c079a98bd58e77ea6a5aa,1,credit_card,4,-41.84
f809dbd06c5d2816ae17cae070339ed6,1,credit_card,8,-355.03
85a539b344a1fc574ec18a1196acfb75,1,credit_card,10,-105.38
31a606477f15f8ff5f8417bb46f83a5e,1,boleto,1,-49.96
0339c36ce09427390de0dfe649d7e073,1,credit_card,1,-132.05
fa0705d5bfc72c07badff6fcffd697f6,1,credit_card,1,-104.85
40af1ae902bbec62efba703b0fc0e8ea,1,credit_card,10,-227.27
bcdac90f7e0226cd65358da9bc6ead9a,1,boleto,1,-69.73
ac6744e4410acdd7696dbc6bb6eca10c,1,credit_card,5,-118.35
93bd79ce4cbbcddae2963fd0c72d8f2b,1,credit_card,10,-125.43
c55c37eaba6a4d19a6465b0c467010a8,1,boleto,1,-322.56
fbcf01552e675bbadc8d4091206f76f5,1,credit_card,2,-68.13
b414a769783b3ab82e49f4113c0edaae,1,credit_card,1,-17.6
c09dc7da8af0513857f422dcf06a46ae,1,boleto,1,-372.06
ade8acb24d7c09d93b8d4e9837309c05,1,credit_card,2,-76.95
eba5d5c86dc17ef81926ce3e339da945,1,credit_card,2,-250.26
7af96e4998e17a87ca43a79b93e112c9,1,credit_card,1,-37.74
67d83bd36ec2c7fb557742fb58837659,8,voucher,1,-8.0
4d3889f52fc68c6517bc1c164c35ae49,1,boleto,1,-112.42
2f31ce5a220e0b97b2d1922c86bbbb66,1,credit_card,1,-95.55
9b18393baecb1432441d81ce51e14fbf,1,credit_card,2,-73.66
5daa464e9f725bd3b82a90c3a33804a9,1,boleto,1,-25.27
d9956b0805e324db3f2a546ef216c10b,1,credit_card,10,-3126.5
87ef9c6a3db3017348305df0c36ba7e8,1,boleto,1,-58.11
c0bc6e5c9ad833c1a7a566871b33c938,2,voucher,1,-32.19
b6fa6ea37aeeb90c905eb2a488fc5dc5,1,boleto,1,-100.91
5685bb72678077930e5c1f790e2995c5,1,credit_card,1,-75.07
acb5e6e3b0509b7c723191b53fb9c949,1,credit_card,2,-54.09
f56822cb69b5f9cb9f0737b59b0f0f1a,1,credit_card,4,-131.61
072a8923b88a4247c16f4c0bca2f3177,1,boleto,1,-37.27
9c14756d0113f66be55ca07456df3393,2,voucher,1,-71.67
4baefe0b13c215e6417751ad5121469d,1,credit_card,10,-512.88
8b57c0e23a2516e0b9a5259c83fc0883,1,credit_card,8,-156.73
42cba4864b46e647175a24df49b1426a,1,boleto,1,-154.18
4a6779a79e8397160e34e7e005321200,1,boleto,1,-230.0
25c67de908372a479b4e6fffa2caa7e5,1,boleto,1,-88.16
68101694e5c5dc7330c91e1bbc36214f,1,credit_card,10,-4175.26
3dc4c0506f878aebd3490dc72c1e77e2,1,credit_card,1,-39.24
eb4d305848989350701a75e1cb3c0a93,1,credit_card,1,-74.94
8c942d6d0cb6781e00df7a3fafc8ef86,1,credit_card,3,-102.88
1098a8cc6b7514f599126c5f27706dc5,1,credit_card,6,-61.05
29d2d0b5d721da94d080b50f1b039e0a,1,credit_card,3,-213.75
9c893d6ab03661d6f07382306b4de688,1,credit_card,10,-113.8
f76f64ce61b3764c70b30ee618b71fba,1,credit_card,3,-87.7
4e1fb96e2f63c315a9ca0c11d9254ada,1,credit_card,5,-721.74
b69757ea131affc405c02bb3b04e9a69,1,credit_card,5,-111.15
1bdd4c66aa68cf72d2fc25b9f9e4bb48,1,boleto,1,-42.09
81f8f469c9ebd7916d4d35d7b379127c,1,credit_card,1,-5.13
cbe59472268ccc3ada89c57c85b2c41d,1,credit_card,3,-68.83
b760d6b613bc2bca107e3c852501e649,1,credit_card,4,-946.9
8d812dbf931bbd85b3b5b528b75ef9bb,1,credit_card,2,-124.02
5d4f5212371724259b175c9e1a1064fc,1,credit_card,3,-66.74
d4de6d0debe2df72c4ccf399d9a7acaf,1,boleto,1,-130.46
ffdd767d77c3322d78b286b6e8ecaf15,1,credit_card,2,-62.91
8827d3e138a6edf9b81dbde93443d285,1,credit_card,1,-34.52
00010242fe8c5a6d1ba2dd792cb16214,1,credit_card,2,-72.19
ff73e2e57b5c7d3a1aa7c3ccaacafaa6,1,boleto,1,-180.25
89a05ddfc0652c91d7fb671794757d3d,1,credit_card,1,-96.48
675a6fde0b4a8f78243d9ca2ec8be1be,1,credit_card,1,-135.6
cd44314b084629fc21d3a0dca3147f7d,1,credit_card,10,-465.27
903059e61d9226af06bdc3822f06d9d6,1,credit_card,2,-87.64
32b699ecc034c52511737f616e721bc0,1,credit_card,6,-296.38
405fcf4896f700072195eae96311134c,1,credit_card,1,-25.86
37267e648017fb381fd8e43ac35fabb9,1,credit_card,4,-243.95
f098544578493ec57893c9030f6d0d45,1,credit_card,8,-148.13
334c65aeb7365a6d5acee2e43ab3b2d2,1,credit_card,1,-192.26
3660e114692157e805cdd9f04e83d9e9,1,credit_card,3,-97.44
38c1e3d4ed6a13cd0cf612d4c09766e9,1,credit_card,2,-188.94
58ba43739da75a7d57d464e2adedb4e7,1,credit_card,2,-141.82
ad7bbcbf26e12680c3f6a5f273235f11,1,credit_card,3,-179.72
34334129c5fc3f38fec577b122930761,1,credit_card,1,-188.66
f70fd9d62d604dd8ac70938c59b6a93d,1,credit_card,4,-406.49
8ddd6fc19a466ec0847fec42d69824c6,1,credit_card,10,-2153.35
7fc7535937ccf9f5b27d59d19c0ae9ee,1,boleto,1,-469.78
242efbf997dcc144609030002b91446e,1,credit_card,9,-99.94
d37222a038dff3570139ecf1b452dd3d,1,boleto,1,-101.02
c59691ad2976778e15003aefa6dafaed,1,credit_card,3,-299.18
a113213b73eab23b8cc9744a43f7f65c,1,boleto,1,-34.84
1c01393da2894cbd6b7225c45425ebf2,1,credit_card,1,-83.99
05fb9a42b233b4fb63dcaec6fac364a1,1,credit_card,1,-65.6
fff1e3e76b816bfe8ef16678cc53c643,1,credit_card,7,-86.85
7123f52d364ee0592e24743d2714f05d,1,credit_card,1,-301.65
c4d4197abeec6caeaef01372a05ff714,1,boleto,1,-340.28
acce194856392f074dbf9dada14d8d82,1,credit_card,10,-227.68
dd80556200c2f712cc6d048888451267,1,credit_card,5,-373.98
cfa958d86da20feefa27e64a6b6407df,1,credit_card,3,-132.39
62ba0592ed1ceb90f1f417ef4c3be1d2,1,credit_card,2,-103.91
747f604b7af55628b51cec5d2d80c779,1,credit_card,5,-60.09
18530f1c685d2cb6b271cba538274056,1,credit_card,4,-206.84
47d160e3b388f73aa2dfad3c508f4ca3,1,credit_card,2,-162.9
8563ba5846a265d99db932d71e8f5b8c,1,boleto,1,-186.85
623125bebed45c5fb349862e0913dcf7,1,credit_card,1,-69.78
3c843728a555b7e433f4a128b82d6740,1,credit_card,3,-156.19
1afbdc6ed9143871e5b8be14ce2762e0,1,credit_card,6,-710.48
ccc1762fa4bea334f80983e3f3a933b6,8,voucher,1,-3.88
7366deb07205707fdfa5b33582d4269e,1,credit_card,2,-23.9
0a8758ec6f399b52f2ecb7b1a0c4c16c,1,credit_card,3,-66.67
20e8b3dbc61b2396969ef5c3d02773d3,1,credit_card,1,-69.16
f9924bb345cacfbf0fda3cca1dfffcd8,1,boleto,1,-202.16
4c520618a0cc5957cd116b12a553770d,1,credit_card,2,-74.03
3aa9ae345c5bf7396e8b237717c470cf,1,credit_card,1,-150.22
e88f99d9e433a6a8968b38b7dd55b080,1,credit_card,1,-28.09
cc2fbd0261b53beb38cfd06e5a482bdc,1,credit_card,10,-391.73
4de19bb1b286e84a06c1d2eb2954b222,1,boleto,1,-43.13
f69fdefb076eab898275116d3af13742,1,credit_card,1,-38.01
55d18e6e778d8bbc28aff36ab14104ba,1,credit_card,6,-61.77
f0950a8d82cf4cec34b8eab654139dad,1,credit_card,1,-29.47
69b0be01136104a7de9c37d9f0a69c32,1,credit_card,1,-52.47
3689526fafad22de181f6e9230bb4d49,1,credit_card,7,-70.06
a1ad76f125118edcc2ba7035e9a59c7c,1,credit_card,1,-269.4
818682a31ca442be80d20a2ae4330156,1,credit_card,1,-31.22
b56c143bc1ca0cee7345b354671f1e2d,1,credit_card,7,-1094.37
c00634be8f1613b3019605c2cc96d06b,1,credit_card,1,-210.61
c93b7187ba63d7094c9ca0ad7c094f0c,1,boleto,1,-57.5
94ffe890849e36497cc049800e759c0e,1,credit_card,3,-40.18
99c33bf1ceb89684e74a6438a277eef0,1,credit_card,7,-71.1
5d932f2c9933e832f4a37999ccd03baa,1,credit_card,3,-96.7
d03d538e1d175455ecad99c3d0ff007f,1,credit_card,3,-218.16
d07c50c53231a42008862d777b261ff2,1,credit_card,2,-83.15
6c199b299fb721a27ece7358cf2be1da,1,credit_card,1,-156.64
7663c1a8c96ea5b2f5a3554241ce9711,1,credit_card,2,-52.85
36e954e851bc552fe31416b9cb10afd9,1,credit_card,4,-76.56
48d2c84bcaaa40dfb9f0cf5edcb614f8,1,voucher,1,-506.98
4f940e976473a0facd3c6def01f9fc19,1,credit_card,8,-349.53
32ef0e6f75975bbd710fb93a083fd58f,1,credit_card,1,-83.23
2cedacf09b697a584a5078a5002c7d5d,1,credit_card,1,-35.84
06d614f169d6f1a04c85b382d4bd462c,1,credit_card,10,-374.42
c72888e51a36defb7b5d49201fcbccf7,2,voucher,1,-100.0
0aeb3ec8a78414261730773ddc9d2f7a,1,credit_card,1,-67.36
3c35a673012104c0ceb001325c00bff4,1,boleto,1,-66.6
260e68b2fc1a2d642a00af60af19b0aa,1,boleto,1,-136.06
ab2689fb3d9f1cf323c75b49d6a393e8,1,credit_card,10,-145.76
6498d67586b0908cad595ae0c3638205,1,credit_card,4,-83.54
82962a8abf46b030308d707aff1a7f35,1,credit_card,6,-121.79
bfdc35e6060f9b6cd2227b660dfc3b70,1,boleto,1,-203.99
9e96be941daa62b6b3eb0b074ba23a9e,1,credit_card,10,-530.47
63427723caf2bf22cb154f3d26951677,1,credit_card,10,-118.28
fb283edffd658a4805cb0e8bd4642bd8,1,credit_card,10,-367.2
6b24cf0591948a0a949ee51131cb78ad,1,credit_card,20,-1221.52
ea2568234ef491f3b42d83e8bc5f06e7,1,credit_card,1,-87.42
61c136fddac571834516a52d2e03458d,1,credit_card,5,-55.86
b37375a82d682e5d59381c0e7c86a719,1,credit_card,2,-212.0
4f8bcc599bf25aa16aa67fd4ebf895dc,1,credit_card,3,-114.64
96b7f5a470ca6a58f261be1af286e4d9,1,credit_card,8,-239.72
a93735055445ed9a73d81caa09196c28,1,credit_card,10,-106.38
4b7472650d90b16f5169d774d1e32292,1,credit_card,10,-1079.98
80f3b3dfb90795a9b5bf61ed8e8df267,1,boleto,1,-777.76
75ca39310ce23200e156063e255c3086,1,credit_card,1,-85.21
a092499a9f4bcd992aadbcdc2d5f7843,1,credit_card,5,-545.06
c77b924863d95e0e69aaec7323c1ed90,1,credit_card,3,-62.98
272f2c7a76c95a5f4bae0c236a21df6e,1,credit_card,3,-66.01
226209d53af16a012bd3c8c7c6a9ca53,1,credit_card,1,-89.07
94f6265a57323f7ddf9795f2d46a50e8,1,boleto,1,-97.87
dc03f474e6aa58b6f44b644ebc988d49,1,credit_card,3,-441.11
1a8e038996bda6eec89b10dce066e0c9,1,credit_card,10,-120.47
0d556f5bfd6f6a807960f7e971e8dfd9,1,boleto,1,-42.88
1d71e35103fe8db2e50dfff158650e4b,1,credit_card,1,-127.4
3591b137120676965cee41e9cdb29cd0,1,credit_card,2,-161.77
6c8d10bff26c00a7e916fa8fd5ce56d9,1,credit_card,3,-48.89
93ef9253c47e7dfc633c01f728488cb1,1,credit_card,5,-70.72
019aaee09698daf81dcffe9d94a18b5c,1,credit_card,2,-83.69
907424cd045f2dcb775507e367f9ab60,1,boleto,1,-268.97
fcc9c76cda1ab5637e8ada986e1e3cbe,1,credit_card,3,-172.41
df667ba05e6ea21155bd2b24ea3a9da9,1,credit_card,1,-45.33
8dd925f0031d0e5f405cb0f3ed25edd9,1,credit_card,3,-184.22
c63848e969568be35bddd0e96f1c4285,1,boleto,1,-47.68
219011b6543055a960c7dd94cc5e0770,1,credit_card,3,-91.72
8b9fde773dec0dfd4be4beaa1ada46bf,2,voucher,1,-25.0
1607aa1dabb96d104838f96ccb72f225,1,credit_card,3,-124.25
a73d54d300e639d2e14529f273fc9a1f,1,credit_card,1,-41.32
84b00ddee11d116c7f9194d7bcc43611,1,credit_card,6,-174.58
ac28767a818e6e5bc6895e188ef622ba,1,credit_card,2,-123.75
d58bf4dd85230e05725202c1f0b4b800,1,credit_card,10,-225.7
1436cb05507a787c1dc757c1fa2f275f,1,credit_card,1,-46.53
56c31c03a2fc4a10abafed9320733788,1,credit_card,10,-124.27
3fe46f6a6327c3afa825f1359f7bf566,1,credit_card,2,-49.22
4a7f6dd027d9a492108f77d26d69e304,1,credit_card,4,-279.7
af4de5572edcf4dac89b10578b09c496,1,credit_card,1,-84.72
15b556128c60e476389b2957ed666cbe,1,credit_card,1,-49.3
0bbb3f7791a87d0307555e57da3a1ff1,9,voucher,1,-3.71
f02b294da37145d798be2c6143628850,1,boleto,1,-151.61
63c3ce671d34493be2e342ac33a8249f,1,credit_card,2,-117.49
1566cecea18d487c7958eb073713e8a7,1,credit_card,1,-67.3
8ab4737e31b330e9244e8e1e9a59000c,1,credit_card,9,-90.55
8f003b284055ebd824f3f4b259a49045,1,credit_card,1,-68.18
ed3d1547a4d7808c9cd1b0048f414d29,1,boleto,1,-26.6
f5c689533bee49ee840a49ecfb066b24,1,credit_card,4,-48.22
6bc6eef38b5af8cc3669240983585814,1,boleto,1,-206.16
e65ddff691f659fab67bed2e90069d9b,1,credit_card,3,-63.1
a4a57f1ffa25b90dea9f150fee89db84,1,credit_card,7,-1083.96
3f3af836b5f857d4276ee94f3ca90694,1,boleto,1,-30.62
84fb07b1184d14c73d4062470315b61b,1,credit_card,4,-168.63
b49180948b6f7e304351b16053fe2f42,1,boleto,1,-55.0
16e9aa07e3c0747d339a73bf9c1d275d,1,credit_card,1,-68.08
b875d3bd65d958d749d6932f6361ab40,1,boleto,1,-117.58
8ce27cfd1cf723e54eb8a517a0f687af,1,credit_card,2,-218.45
6deb31531870ed931a10e04108e13c52,1,credit_card,1,-29.84
98b3b28db55c9f6e365c56f05004d3b5,1,credit_card,3,-113.55
76b23067a9ab8343b34607f1be84ca6c,1,credit_card,2,-116.44
2d5a9031ce30f2732d18bb3722b887a4,1,credit_card,4,-87.64
6c7132d0849d1aba9e36d48456b3f5fd,1,credit_card,10,-282.65
a7ccc4df2d363b2ba9037d1ef834a250,1,credit_card,4,-181.78
d21d7411b251f35ead1b210dc946ca70,3,voucher,1,-18.38
1057bf6391c17f9b6960dd996029e1dc,2,voucher,1,-18.12
e1dbf5fa2a0830e4f3464b2d7aeb1ed5,1,credit_card,7,-176.65
b22a25c879419b2e54ca118ee3933dcc,1,credit_card,5,-89.38
aa19638830b7cc5740500c18ace611f6,1,boleto,1,-162.47
36a37af508b09e391728ea24f49f656c,1,credit_card,10,-118.98
34f8407f7b8a9e33a001e63eb8d08545,1,credit_card,1,-34.22
3eecd0cb5bdd21bfa681cf52426d0cb7,1,credit_card,1,-26.28
beda39ef81ca80ce3226111dd4f35155,1,credit_card,3,-115.94
e1a9073ab42d6cbd16dcf2aa7d695f6d,1,credit_card,2,-102.44
85cfaced617bb14d7aa5eeacad8c6ee4,1,credit_card,5,-71.74
48684d386e644dd78838cd828e1e4cc7,1,credit_card,1,-137.32
bc31e8bedc7ea2cb76e1cb0e913ffa40,1,credit_card,1,-165.95
089099bac717ea03540251a8c02858b6,1,credit_card,1,-93.64
6a756c298a96106ab0907b1b1df28e31,1,credit_card,2,-127.98
1c36473b9a0db63449081c0408a96dc8,1,credit_card,3,-32.07
56f3eb3f797bf95b964817291410d0a2,1,credit_card,4,-283.79
68a688be62a4e82e6f8450c215d3fdae,1,credit_card,2,-224.87
fe4033b5e6c7a364a7c3e22083414f85,1,credit_card,2,-115.42
3dbf83f783c5b8b10a714e9c887347ba,1,credit_card,1,-121.39
73df5d6adbeea12c8ae03df93f346e86,3,voucher,1,-29.27
f4e3efa8e78dfe5fcf02d849dabe3869,1,boleto,1,-118.62
63a4d488f28716c95af9ef41eaddca19,1,credit_card,1,-215.07
d23555007fbb6b414f8bb5ae6854782a,1,credit_card,1,-245.68
c663dda98ce9577e802b009d257edeae,1,boleto,1,-21.38
de120713387a2f5797786ebd0795ef04,1,boleto,1,-23.4
3531718b24dfd5022fb0d101e10e33b9,1,credit_card,1,-194.11
