order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
04d11ad47e18aa9180d9d9cc7678f496,8f3fcfbb2fa3d2f7e3de0d54ff424439,delivered,,2018-03-06 01:50:27,2018-03-08 23:54:35,2018-03-19 16:07:51,2018-03-22
a8f7a1d76c02dc4a7c5177aee8c2b02c,59d0d218d4427b9960ee18cc5556770d,shipped,,2017-01-29 11:31:19,2017-01-31 07:57:48,,2017-03-17
bfdc8cc8e1e3a146d1adb471208f0a72,a01fcde31529708c8755a0226631c0d7,delivered,,2018-08-05 23:10:13,2018-08-06 15:16:00,2018-08-07 13:59:05,2018-08-09
118d73676619f09bd5da8c9cf463f384,3cc7b823d18f8bdca5d453014573202d,delivered,,2018-05-03 10:56:56,2018-05-03 11:01:00,2018-05-21 16:36:40,2018-05-25
123b5d3bf7618638f3e078a76ae46049,af44210cb48d7a1f9fefdb6e59abe017,completed,2018-06-07 15:38:17,2018-06-07 16:00:12,2018-06-08 13:20:00,2018-06-15 13:17:35,2018-07-03
5ad5a009431bd3f53d623de6ca712cb4,77bce260449122691b84b3e00e6a3b2e,delivered,,2017-04-22 15:31:47,2017-04-25 19:54:49,2017-05-08 09:59:57,2017-05-11
315ee1669de8cbcaca403bb9c0f2e228,6d84c78837539026e77a20b3105ec4d2,completed,2018-06-08 20:20:36,2018-06-08 20:34:33,2018-06-11 14:16:00,2018-06-20 14:56:09,2018-07-11
f2c12c46401363b2f37ce6200b520ebf,9d69cb8a80980be80313e53d52f0d78f,completed,2017-11-07 17:09:12,2017-11-09 04:31:15,2017-11-09 18:32:14,2017-11-22 17:44:42,2017-11-30
8e81e473c93d414e73105233e248347b,174cf4e5e95b5a49bac9cee9ef6cef70,completed,2018-03-04 18:38:05,2018-03-04 18:50:27,2018-03-07 21:27:57,2018-05-10 13:40:48,2018-03-27
de28e8b3c44bdad3ecda851978e1599c,afada548225953f4a9f2a502cf33c780,delivered,,2017-10-18 11:56:36,2017-10-19 16:43:11,2017-10-31 14:46:38,2017-11-10
dfb753bfb675436ca257d189c5377417,65dd288522b06b501b85cb2c05152190,completed,2017-12-19 20:13:37,2017-12-19 20:33:23,2017-12-20 21:38:32,2017-12-30 00:03:42,2018-01-17
b6dd40db8e1ba8bce1971d81598330e8,76594f64864294275bcba7f33abbbb9a,completed,2017-03-26 09:58:48,2017-03-26 10:10:20,2017-03-27 15:28:14,2017-03-31 13:14:59,2017-04-18
ce2b4f2836d78829e4796213d536101e,e024c1515b1062b1e7e613f840c35ba3,delivered,,2017-06-18 23:06:00,2017-06-19 20:09:37,2017-07-05 10:55:52,2017-07-11
6f44e08b458a69c51d6c0c460358baf6,1156e7c99b96d2222ef03da9831eb266,delivered,,2018-02-09 14:15:49,2018-02-14 17:19:00,2018-02-20 18:39:10,2018-03-14
e9e702d3e92379f53b4805d98c094bd7,bebb261717d5fd18d378c249c396f6e5,completed,2018-07-15 14:16:19,2018-07-15 14:26:14,2018-07-17 09:45:00,2018-07-27 15:15:32,2018-08-14
479730a1200cfbbf8c4fa301820e5d1c,cd2398835882d7dd6c432525319071af,delivered,,2017-08-25 11:25:22,2017-08-28 20:33:49,2017-09-07 01:50:06,2017-09-29
a4cab55a223b91d0013b1f7d634eff40,fd5e7c97c97973f64260f2ff182a1f46,delivered,,2017-07-05 17:39:44,2017-07-10 14:23:38,2017-07-19 20:32:39,2017-07-24
c559ef7939489ab0ce5419d36a23938d,05dd9d54d4ad7fcea2db0393e5f6c6d6,completed,2017-10-08 11:06:54,2017-10-08 11:14:12,2017-10-10 17:30:17,2017-10-23 22:11:46,2017-11-03
8a6871df7fc00fc959c5bcfc7160bb29,9f8fe5fc454a0b34d309a057800ee44a,completed,2017-08-24 22:52:15,2017-08-25 02:55:30,2017-08-29 16:29:09,2017-08-30 16:57:49,2017-09-06
a5538348a48a05d585b5f6e40ba5205b,bbe8bc10a5dd9c9e796bd7de5effd09e,delivered,,2017-04-05 22:02:39,2017-04-10 14:34:44,2017-04-19 18:50:10,2017-05-02
7002f5420d7a37aebd4c740b01b2fd5f,0f2bfd92b901a88af663262ed4480d63,completed,2018-05-29 09:40:24,2018-05-30 09:35:14,2018-05-30 13:50:00,2018-06-06 18:56:57,2018-06-29
cdc80ab03580d7d907ecd33ae7818caa,cce1958e8abce973e3d29474e46c3a14,completed,2017-07-01 11:19:58,2017-07-04 04:50:27,2017-07-07 18:56:33,2017-07-13 21:41:07,2017-07-21
2320f88fd7982719055be3476e3e8bf3,61a09f1e64be26d3191486c82630dbbf,delivered,,2017-05-12 17:55:14,2017-05-15 09:22:57,2017-05-16 08:24:30,2017-05-29
5435647d369f72442d1972b399a48ece,909cd887070250934231f0082c96f3c2,completed,2018-01-10 14:24:28,2018-01-10 14:36:32,2018-01-11 16:16:50,2018-01-19 22:26:53,2018-02-05
652d3644d41874aa7f004a82c5b003c8,d1876726cc26bb5ff410bf7c4564e21d,completed,2018-06-18 10:25:29,2018-06-18 12:02:04,2018-06-22 14:57:00,2018-06-25 14:46:46,2018-07-03
8c81e36bea73764b1c079c3920f6879f,fc8606c4aaf0a4a24dd76f0c2467cbd6,completed,2018-02-05 14:28:30,2018-02-07 03:10:21,2018-02-07 20:28:31,2018-03-01 14:23:04,2018-03-12
a7547df661853b46be845a86e17e525b,7e7a39367e68502e91b2008ff3675d97,delivered,,2017-09-20 09:55:28,2017-09-20 19:42:05,2017-09-25 16:48:28,2017-10-10
a18510dbe89fe5c4da9a9ceb4793fd4d,7c687033ec5512a438d48deb618d5d86,delivered,,2017-12-14 11:31:32,2017-12-15 12:10:05,2017-12-18 17:35:36,2018-01-03
36d43d9ea16e2435752ad9dd52850b73,16ece50a0fe3d823fb028f7effe052f5,completed,2017-08-11 22:36:59,2017-08-11 22:50:07,2017-08-14 18:03:45,2017-08-16 19:36:40,2017-08-24
e22acc9c116caa3f2b7121bbb380d08e,fadbb3709178fc513abc1b2670aa1ad2,completed,2018-05-10 10:56:27,2018-05-10 11:11:18,2018-05-12 08:18:00,2018-05-16 20:48:37,2018-05-21
5935197a3a64cf91a125aa939d5eac7b,c41ad6dff0d077fd45ac8549be56f557,completed,2017-07-17 13:33:21,2017-07-17 13:45:17,2017-07-18 18:39:31,2017-07-29 12:45:43,2017-08-08
c6c7f7e01022b968655479b3f81b20ad,40b04b3bf7ab6d7c73d5e68e7327e17f,completed,2017-06-16 11:28:43,2017-06-16 11:43:11,2017-06-19 16:14:11,2017-06-27 13:32:10,2017-07-10
4adbbb43be305843794e05fc4265f143,b3939a2720fe35ff521a811a8fd10dda,completed,2017-11-23 10:26:08,2017-11-25 06:31:50,2017-12-11 17:14:43,2018-01-07 12:39:01,2018-01-03
d475435c334bbda632af299cf41813d8,60147e1fdd1258097f8cf4adb47a7e0a,delivered,,2018-04-20 11:35:18,2018-04-20 20:36:42,2018-04-23 18:03:36,2018-04-30
9d27b66cd7dfe58587bd778c83c4d5a1,400534a4b8b95df133cd2ed3ffefb55b,delivered,,2017-11-07 09:55:32,2017-11-10 22:24:48,2017-11-25 11:59:03,2017-12-04
0b3d6a3ba1e60a466b54775dcff1bf7d,44dbbaf8b67c55bf72d394075577e557,completed,2018-08-15 19:30:07,2018-08-16 04:35:16,2018-08-17 13:44:00,2018-08-27 16:55:37,2018-08-31
363f361d96879a18985ac3928c978159,03a3fed0e96dca44d3d9614a4c83103a,completed,2018-05-30 21:52:34,2018-05-30 22:15:15,2018-06-05 12:31:00,2018-06-15 15:14:53,2018-07-11
2a6f4c120a863a097e15830fd31b820a,c0910639cf0520620cb6287133b1cdd0,completed,2018-01-08 15:58:20,2018-01-08 16:09:03,2018-01-09 16:25:57,2018-01-18 23:48:39,2018-02-01
91e37208355ef2b54b5d8217ed81f365,4cff4ccf3368309cf771eecd63eed6da,completed,2018-03-27 10:10:46,2018-03-28 02:47:56,2018-03-29 11:36:59,2018-04-16 12:58:45,2018-04-23
e838452caf63df94d1fc9a3253734414,d4e2dcbab1ad66726199ef6c1651ad6c,delivered,,2018-04-25 04:11:15,2018-04-27 12:03:00,2018-04-30 15:44:29,2018-05-09
f86e20fe6ce750c00d7ed08e8c67384f,c4e463ec59a357f2d138554298afadaa,completed,2017-09-24 09:30:35,2017-09-24 09:45:32,2017-09-27 17:12:32,2017-10-06 20:18:49,2017-11-03
b3fd29980d666178c001b895e9c5eed1,840555fd2d5434672ef2b896204fd449,completed,2017-04-23 22:45:21,2017-04-24 22:42:32,2017-05-02 16:28:19,2017-05-09 10:22:21,2017-05-22
f2ab8320611d5beba208b922230c352e,d32ea49b7ca7a371cf86fc543ba44d62,completed,2018-05-05 00:14:20,2018-05-05 00:30:16,2018-05-14 11:02:00,2018-06-11 15:52:40,2018-05-29
0a32919eaa38cf81a09bb4cd2ca383df,ab15621e1aa4e4c1377e5c789abaa84f,delivered,,2018-03-30 23:26:59,2018-04-03 19:41:27,2018-04-18 20:06:36,2018-04-25
51a204a8b06b2f485e8e9de1e6741618,6f8d89870babf79801f62e1291fe3a4a,completed,2018-05-15 18:46:23,2018-05-15 19:12:12,2018-05-16 12:01:00,2018-06-04 18:23:03,2018-06-04
f4f81d9284f8b6894f76d2a8fa524467,e7dbb6cb6a60a83827010f30f9afe441,delivered,,2018-07-05 16:27:49,2018-07-05 07:51:00,2018-07-09 16:48:33,2018-08-14
758fb6b15afa409ae42ff3103bfe080a,ebcc4b3fd464428316c411d71c203ca0,completed,2017-04-28 09:40:49,2017-05-03 15:33:22,2017-05-04 13:51:10,2017-05-12 13:36:58,2017-06-02
fe4ee6f5250415b2264eac9693949e2f,f0506d417d677f27a31385b606bac44a,delivered,,2018-02-06 04:32:12,2018-02-09 19:08:47,2018-02-15 18:08:26,2018-02-20
7ac617c6f13e6890a30d029b0bc3e904,6decb0d0862d5788cfb2b2f41a4c2bf9,delivered,,2017-05-05 14:15:14,2017-05-09 08:22:20,2017-05-16 14:37:09,2017-05-26
3d6002f122e72a5d6e07d4c54e79e3a4,b64829ad9cd22c94718e7000539cd318,completed,2018-03-21 18:59:56,2018-03-21 19:10:24,2018-03-22 20:34:01,2018-03-23 14:53:28,2018-04-03
64f2e9aa85911b6a48e3d11ef05b73c7,8aead9173f1c996b7c2c82b7e484fdaf,completed,2017-11-25 15:48:04,2017-11-25 15:59:25,2017-11-28 12:48:56,2017-12-08 17:26:55,2018-01-04
92560dc666cfdbb5594319d742457b6c,f1df0ebaf5864a536cce30194f8f252e,completed,2018-03-21 13:17:44,2018-03-21 13:30:28,2018-03-23 01:04:30,2018-03-23 18:36:50,2018-04-03
69b60c85164df072f63b06bc0bda9804,a0976b080c0c8ac3189bd68da77209c4,delivered,,2017-06-01 20:50:15,2017-06-06 11:38:41,2017-06-19 16:11:44,2017-06-29
4a855a494e08248858074dddad7f5b6a,fc322ed337200cc851691601159ba5da,delivered,,2017-05-04 15:10:20,2017-05-09 08:52:11,2017-05-25 10:03:19,2017-05-29
9964fcee18c49b70f81f947eb85ac611,ee8b9c4b67be6419a04e1f0c292a773b,delivered,,2017-11-25 06:16:13,2017-11-27 22:04:36,2017-12-13 20:14:40,2017-12-15
f5eff661c2631c9cd86938bef47aa2d4,0da3ca0875a2ce7e0720570ecf98bf46,completed,2017-05-06 16:22:40,2017-05-06 16:35:23,2017-05-10 10:46:37,2017-05-18 16:23:05,2017-05-31
a1b804216bd2104b89826d9c884a06aa,5c7595d88d9ae99c0829d2304a39eb9e,completed,2017-12-05 13:49:27,2017-12-05 13:58:29,2017-12-06 17:33:54,2017-12-19 18:19:19,2017-12-28
f464a113cdd89833ee98d4a56f41d8c5,d5f4f578c881aaffbda3612ca54f74a1,completed,2017-10-24 15:59:02,2017-10-24 16:09:48,2017-10-25 14:57:37,2017-11-01 00:42:17,2017-11-13
9cf87e3ae70cd0293f458ffa3e531edb,9ba2e6e771a5ff811ebbba993f2b9f6c,delivered,,2017-12-09 00:36:26,2017-12-12 22:21:37,2017-12-21 22:13:05,2018-01-15
e43a94e0ef58ee8b2507c9176c7581d1,531c41b42011d927b9633c2453916289,completed,2017-08-18 13:12:10,2017-08-19 02:15:59,2017-08-21 21:29:58,2017-09-01 16:26:33,2017-09-14
a48d1847b9de39cb523844ada267fc24,f0faa07436479fef2e7adad085956bfa,completed,2018-05-15 12:35:30,2018-05-15 12:54:41,2018-05-15 13:33:00,2018-05-21 21:04:10,2018-06-04
2942d9a01a44f073aeff5f1a68e8761e,09fcda7c9853505b4e80801a1dccb90c,completed,2018-03-29 10:05:18,2018-03-29 10:27:49,2018-04-09 23:23:28,2018-05-22 12:59:03,2018-04-30
3ce7418ccb9af136b4937f069601ab2f,d19f5d4c827148a50249b4d6f0e8d368,delivered,,2018-06-14 22:16:30,2018-06-15 14:00:00,2018-07-03 16:07:59,2018-07-18
c3fc89d773d2d00c4c1222bb9590ddb7,bc93ed706b83d0e2e6b32dbfa6fdd15e,completed,2017-08-30 17:44:09,2017-08-30 17:55:18,2017-08-31 15:50:03,2017-09-04 21:29:47,2017-09-26
7c83cd570176d1b7e42606920fd81d81,3e30a714244b6788f9fe5637911da9b2,completed,2017-02-26 15:05:41,2017-02-26 15:21:51,2017-03-08 14:51:45,2017-03-13 10:04:00,2017-03-22
cfbebe9f938f6c99a3c27648bc0d3112,9ba4157d56af8ab6689700a8d7c242e1,completed,,2017-12-03 12:11:57,2017-12-04 18:25:08,2017-12-11 19:32:47,2017-12-27
c51ed3d77baf76974358a156521bbd16,bcc8786f4ffaaa491f2df9a1a089051a,delivered,,2018-05-04 12:51:56,2018-05-04 19:02:00,2018-05-07 18:44:28,2018-05-14
8ee5542735cc8b0ec6ef0829ee501ca7,abb44240bac59983fc8b2dcb425b190f,completed,2018-04-22 17:11:10,2018-04-24 18:05:18,2018-04-24 22:48:54,2018-05-02 18:13:05,2018-05-18
7b8d0a893743d55557532e35a0b73a31,ea7fb73adfd3143b75ff1080929c08cb,delivered,,2018-04-25 22:15:09,2018-04-27 13:52:00,2018-04-30 13:58:52,2018-05-10
99ac1b8b5f3ac613536909af21133895,7779b97b9a0343e58e4f6d87153f8cfc,completed,2017-09-22 11:27:26,2017-09-26 04:07:15,2017-09-26 18:18:41,2017-10-02 21:24:40,2017-10-09
a9b132fc9b030211c2850f5495dbbd5a,a9540572aa20e37a51ce914aad8fedce,completed,2017-11-09 14:53:09,2017-11-11 02:55:43,2017-11-14 15:56:48,2017-11-27 20:07:48,2017-11-30
313e3fc72246d0f98bde45c221c7bcec,2b5e912b5f0c054a0548725c2f7b6a02,completed,2017-11-02 11:25:31,2017-11-02 11:45:16,2017-11-08 20:58:46,2017-11-10 20:31:39,2017-11-24
e08de031276032b05881e30eac0860c9,6e8c1982f98054e1b60a4a3ecfec3fdf,delivered,,2018-07-28 14:30:29,2018-07-31 13:45:00,2018-08-07 18:22:03,2018-09-04
17e6cc1eacf9ee440e45af8b99785845,520e20cf271769ea1844e71104d65956,delivered,,2017-12-16 19:17:22,2017-12-18 22:58:03,2017-12-22 20:06:51,2018-01-11
1a867802edf4f74cef9de8cfe691e5f3,a373b0a9df3236a0bd069c9a01922713,completed,2017-10-02 12:34:59,2017-10-02 12:49:26,2017-10-03 19:04:23,2017-10-11 12:00:11,2017-10-27
df473c5f4e43c7d63af78684cc44c521,f31f6b6f82104984ce2ee05d9f9c755c,delivered,,2017-11-22 16:26:29,2017-11-23 19:17:12,2017-12-04 18:37:13,2017-12-13
4cd45eb856471e6d7d1f85e585b81041,279a316b31aac761c16483859fa9d33b,completed,2018-06-28 10:05:44,2018-06-28 10:15:11,2018-06-28 14:20:00,2018-06-29 13:11:06,2018-07-12
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,delivered,,2018-02-21 12:30:31,2018-02-22 18:52:19,2018-03-07 23:47:31,2018-03-26
2e3a1177e30ae6d784240896e5441c55,d524244808bcd4e2c485fa0cdae9f54a,completed,2018-04-08 16:24:24,2018-04-08 16:49:26,2018-04-09 16:28:41,2018-05-04 16:27:50,2018-05-04
93abf12999a36099e8292231caeebe18,7376354857bb268f2b6233bd0b9ab5ea,completed,2018-05-01 13:34:02,2018-05-01 13:50:32,2018-05-03 16:30:00,2018-05-07 18:08:45,2018-05-23
e5acfcde950aab469e4885712a1cb69f,fd15873d506a65dc41e61bc3545c7f60,delivered,,2018-01-13 02:09:14,2018-01-16 20:52:28,2018-01-26 19:27:53,2018-02-14
b3dfba99633d1f7cfb7d6530c2a88966,ad2c5927f227bef24e79ea264995b577,completed,2018-04-23 14:55:03,2018-04-24 19:25:22,2018-04-25 15:25:00,2018-04-27 20:48:40,2018-05-09
09729990b5d8f5499917697c409b55cc,e04249e50563e2d0c28b5a8f6d86dccc,completed,2018-01-23 09:08:05,2018-01-24 02:36:27,2018-01-24 21:28:48,2018-02-08 19:08:17,2018-02-20
a156911dd7e008e373ba70af8ddf3ce9,d8f0435d32ed6c394932238b1bc2c103,completed,2018-04-23 14:57:44,2018-04-24 19:03:39,2018-04-25 15:26:00,2018-04-27 20:54:59,2018-05-08
e5dfa353d229de8b9a6e25cda9b03130,fc97d2cc66ec9b7e1e09fba356b78467,completed,2018-06-26 19:47:26,2018-06-26 20:07:49,2018-06-27 10:01:00,2018-07-12 19:34:46,2018-07-27
7b511d9d317e777fb4552fa4c7dc717e,f08b3962307cba722fa392226a16c26b,completed,2017-07-10 12:23:45,2017-07-10 12:43:45,2017-07-10 17:05:13,2017-07-21 16:43:37,2017-08-11
e2b405ccb5839931cae6f89767eada9b,0056a2580b5c68cfa6b43c6ef6adbc03,completed,2017-09-15 06:32:42,2017-09-15 06:45:08,2017-09-18 21:43:55,2017-09-26 19:10:25,2017-10-11
99e5f0c685ca94e5a1c7134b1898bb1a,fabf206541756ff848d31278960701ac,delivered,,2018-08-08 01:25:08,2018-08-10 15:15:00,2018-08-13 20:24:45,2018-08-16
d4b13d051f5f54336f65b26b2c8255d0,80ca2b9de4805d464b87dce73116c6da,completed,2017-08-07 22:57:44,2017-08-07 23:43:27,2017-08-09 22:07:30,2017-08-10 15:57:30,2017-08-18
1161ed293dc0a40bbed57348919f65ec,b2f3350f0fcfb2df7ee8900d9fecff57,completed,2018-02-14 10:15:47,2018-02-16 07:50:38,2018-02-16 19:38:02,2018-03-20 22:24:49,2018-03-13
eb84695b82bc1d046f420135f35c52f8,60cdb2401584f6851ca9e6254009a2b0,completed,2018-01-16 01:11:31,2018-01-16 03:10:09,2018-01-17 17:28:40,2018-02-03 17:34:58,2018-02-19
9ba78cdb7ebed668566d399629fc74a6,837f6881094646f992554d6608720572,completed,2017-05-02 16:21:16,2017-05-03 14:42:44,2017-05-04 11:51:32,2017-05-17 12:44:43,2017-05-25
b7dec0ed6498c647ddaca1006fe6240b,8d0c97aee6fed824e2d1dd65eb09d104,delivered,,2017-11-24 17:36:32,2017-11-28 21:52:17,2017-12-27 14:34:04,2017-12-19
6ee77fd090a49ec9c4e15bd1a94e100e,d24a0f00aa18133811d0aa666da75ff6,delivered,,2017-03-25 02:15:36,2017-04-07 15:15:50,2017-04-12 12:39:05,2017-04-26
03128233e78ed8ade6738f2043f4cf8d,da1c9a7e7fa9de1d48ecd6d6e027313e,completed,2016-10-04 19:01:13,2016-10-06 15:43:49,2016-10-30 10:41:08,2016-10-31 17:06:03,2016-11-28
bfdd6ac5ada3910d1fbaccc4764fdf7a,46c2f44d74648856f74f92788848edc2,completed,2018-05-07 16:14:22,2018-05-07 17:35:30,2018-05-09 16:36:00,2018-05-11 21:46:51,2018-05-17
f7fa198627aefca94731f4ec2464271e,aef95302657b1911bdc55c37412632b8,delivered,,2018-04-17 07:35:17,2018-04-23 22:26:44,2018-04-26 15:22:09,2018-05-08
e0e836a1f8ee9e25d78d68727016e70d,2c78100a00d87d5c94812af161ccd4b5,delivered,,2018-07-20 09:45:17,2018-07-20 14:52:00,2018-07-23 22:58:27,2018-08-01
be6b5138c0b61238bd36565d70a864e6,86ce99d5744ae4ac3b99ff426147250b,delivered,,2017-08-10 07:55:18,2017-08-11 18:24:56,2017-08-14 15:28:09,2017-08-23
cd2c9b022c25b6279c5f61716a525c1f,4290bd84a6ae4fd0c1ade7aeb39d81cc,delivered,,2017-12-11 20:11:45,2017-12-12 22:37:04,2018-01-04 20:15:06,2018-01-09
64abededdf5e85a774c72bf6a4ea4a10,e821617ecdb325648a8f039e537048e2,completed,2018-01-11 10:29:13,2018-01-12 02:33:22,2018-01-13 14:54:25,2018-01-23 19:32:22,2018-01-26
bb5c56055a2362690b31944465465f8b,5c72a89f60c3aa1696568b6ad906cccf,completed,2018-06-07 09:41:50,2018-06-09 02:57:49,2018-06-09 08:54:00,2018-06-12 20:12:30,2018-07-04
7005da65f15cb4565505a05bbc8dee3e,a5fb67a73080413aa8305238a00b0440,delivered,,2017-06-22 22:43:20,2017-06-26 15:46:33,2017-07-05 16:03:50,2017-07-18
539f8cabdc5c85e2f451197749a96753,2d49987c2ebfdfd518cb64ad1d380083,completed,2017-02-13 22:48:58,2017-02-13 23:03:15,2017-02-21 13:59:01,2017-03-01 09:21:29,2017-03-13
87d439e33701be5b1e607849115ebf5b,0b683a7e42b6c883d715590590b5f986,completed,2017-12-17 12:00:08,2017-12-17 12:10:27,2017-12-18 22:42:22,2017-12-28 21:33:01,2018-01-18
f40b59109981de2b6d38eb4f42033102,eae6293ed6ddcdc7ef90d2b130dc2dc4,delivered,,2017-12-05 10:30:48,2017-12-08 16:25:00,2018-01-10 14:43:15,2017-12-28
a807e37413ae762568568100e439cfb6,4cad8e80a929c35386479f5845313874,delivered,,2018-06-26 04:35:20,2018-06-26 14:17:00,2018-06-28 23:21:27,2018-07-05
d7c88b34559c799b7170fb42a1222ab7,4bee7310eb7a2e6ff35cef3c2b3e0f5f,delivered,,2018-05-03 04:32:49,2018-05-04 15:46:00,2018-05-10 13:13:11,2018-05-28
50c2a6b25b1df03eff6f7249da47f931,7186629c8f63f25677899ab5350688c2,completed,2017-10-16 12:16:46,2017-10-16 12:34:09,2017-10-17 20:09:20,2017-10-24 19:29:50,2017-11-03
a43d72884af5f964762b9070af86b567,3e64ceeab7ec34164cc937c1b444c97d,completed,2018-07-18 18:53:03,2018-07-19 18:50:13,2018-07-20 12:34:00,2018-07-27 18:49:36,2018-08-13
6e522b46c78b3f2ba9e3b02f35b099de,0a4ce54374dbea3a49d7f31b0e7ae9f6,delivered,,2018-04-18 12:09:57,2018-04-19 17:46:53,2018-04-24 16:09:58,2018-05-16
fc1b9b5cbc32d283b6b7a023d0017d10,6e1f23d2506e1b305b1a730a046329a0,delivered,,2017-09-01 02:30:15,2017-09-01 17:59:57,2017-09-12 18:07:40,2017-09-18
9ff8d80b8ab2c8a80a16ba4ed7fee203,33c7ab37ec1d522359e98d00e420a5b9,completed,2018-06-03 13:23:46,2018-06-03 13:35:20,2018-06-06 06:08:00,2018-06-07 22:48:28,2018-06-29
394f1f9eb241c99e0090bc9f19e5ccc7,8e69913c447da381483a66e6c612b0d6,completed,2017-10-24 14:49:38,2017-10-26 02:57:16,2017-10-26 20:19:04,2017-11-08 16:09:10,2017-11-10
c614a7bb512bf1ddf2571743587c8cad,52600f42138586a44b2541c6eaff306d,completed,2018-01-16 10:09:03,2018-01-16 10:19:46,2018-01-17 16:37:14,2018-01-23 19:39:16,2018-02-16
6df0e5a8b0965f06d2e1219c846e1ad8,25fd5d5e6a1ab3e25399c96c96ad49d2,completed,2018-07-29 08:36:22,2018-07-29 08:50:08,2018-08-02 17:48:00,2018-08-07 16:38:51,2018-08-13
aa1bfc82ae55abe42cc7e85eefb1c994,9602f15c5b6b91e4332690c88fc5ea58,delivered,,2017-12-15 02:17:24,2017-12-18 21:07:10,2018-01-04 20:52:07,2018-01-16
4f83feea808ce7b6c6b80576c4f82809,447efb5f82d6ea044ec12018f2a69dc2,completed,2017-08-08 12:00:37,2017-08-08 12:15:18,2017-08-09 13:53:31,2017-08-10 21:42:12,2017-08-21
686c88e6a063eab771785d988188f5c1,969ffc0f7cc1175aa94fc82763b2172e,completed,,2017-05-09 10:30:18,2017-05-09 14:19:43,2017-05-17 13:04:17,2017-05-19
25a9d190845d7c88b05484cc31ae09e6,667685fee85de634f3c222e85dd8063e,delivered,,2018-01-10 10:33:03,2018-01-12 23:42:52,2018-02-01 16:06:04,2018-02-06
88594435967726f387be4e2e6db45f41,5f2e4b4b4ab6b3c9a85391c814d62172,completed,2018-07-30 20:28:22,2018-07-30 21:04:19,2018-08-01 15:31:00,2018-08-07 03:22:03,2018-08-09
1c1e0f9cc23b897d0dafed078015e273,fdfc8e4fd54596e9afe094b285258121,completed,2018-03-30 18:37:00,2018-03-30 18:50:26,2018-04-02 21:58:49,2018-04-28 00:19:18,2018-05-03
5410087995e1ebb53c26ce8e52ff29e0,febf66a130bc1bc3d35546f466261511,delivered,,2018-07-14 00:23:55,2018-07-16 13:37:00,2018-07-20 15:33:36,2018-08-03
70c13d94aa6f2f57d27a7babb9f0d215,333bd9e7da0cdb867ce8c636a5ab1e0e,completed,2018-08-26 12:06:17,2018-08-26 12:15:19,2018-08-27 13:53:00,2018-08-28 20:50:44,2018-09-03
31f7635117f842a96eaf8c03bf2c8dbd,272a66e5c06a785604f496b1d4bb8aee,delivered,,2017-08-02 20:25:20,2017-08-07 17:57:48,2017-08-21 16:35:23,2017-09-05
675abab9ccc9b20646e60d1846641618,ba34bfae97ed2bfeb61042af76893bd8,completed,2017-07-25 20:52:18,2017-07-25 21:05:11,2017-07-27 14:36:50,2017-08-01 18:27:28,2017-08-17
342b32ffd8aaa93d30dcf0497eeefbcc,ca5c7d66da557d5c557b5bf6e1ef2eca,completed,2017-10-27 17:18:09,2017-10-31 04:10:22,2017-10-31 21:59:31,2017-11-08 22:21:10,2017-11-17
c8064c27a7a95d048c1b15c09747ed80,a9dc1550353a0551d4ae2092bac399ad,delivered,,2018-05-14 22:37:31,2018-05-15 13:27:00,2018-05-21 17:06:57,2018-06-01
ccb6252838b1f9b4df467fe221e1f722,f449fd9a4efcb0cea3b97c27c05bae01,completed,2018-06-22 15:54:48,2018-06-22 16:20:13,2018-06-26 12:40:00,2018-06-27 15:18:54,2018-07-13
fd29920a0c21d7b7d5a2350ab9fab08e,ccbda4e04f7b516e64a26088f22cdaf9,completed,2017-12-05 00:05:32,2017-12-07 03:11:01,2017-12-08 18:22:28,2017-12-15 19:32:20,2017-12-28
b22b9811c2074480cc93f9e8b8e4c8b5,3d5611fadabfffc730fbbffaeb7cecbf,completed,2018-06-03 13:21:09,2018-06-03 13:35:12,2018-06-04 15:14:00,2018-06-09 19:41:41,2018-07-27
c298146eb4abd03afe4402ae168d7637,901a46cb14e58bee8dfa6e36c7df0184,completed,2017-11-25 18:19:03,2017-11-25 18:34:02,2017-11-29 20:48:38,2017-12-05 22:09:40,2018-01-02
f506fd1443d94ad16f25a94426fb8805,fd96f7c811ef18a28ec69e471328b60b,completed,2018-05-24 22:57:40,2018-05-24 23:18:23,2018-05-25 15:30:00,2018-06-02 20:18:34,2018-06-21
8ac09207f415d55acff302df7d6a895c,2d8bf5f6862af587af2e0b085a04bf0d,completed,2018-01-29 14:50:01,2018-01-29 15:18:37,2018-01-30 17:36:57,2018-02-01 15:43:08,2018-02-14
b4646db3266d2dcfe81b59aed062d3d7,c4a4198eed8a98fafd29a24afc9e6886,completed,2017-11-26 23:02:29,2017-11-28 03:39:33,2017-11-28 19:57:59,2017-12-17 18:36:50,2017-12-22
5da2004d85f2828349d887c989da2adc,95f592086150f0c95d3082aea047b816,completed,2016-10-05 20:20:59,2016-10-07 02:48:26,2016-11-21 10:23:41,2016-11-26 08:16:49,2016-11-29
